student_id,registration_number,full_name,gender,date_of_birth,cnic,city,province,email,phone,university,campus,degree_program,degree_code,batch_year,total_credits,total_quality_points,cgpa
3689,2020-BS-AI-3689,Laiba Shaikh,Female,2000-04-20,43599-1376182-9,Karachi,Balochistan,laiba.shaikh3689@student.university.pk,03479860579,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,125,424.9,3.4
3690,2022-BS-AI-3690,Sara Butt,Female,1998-02-28,19825-9292416-0,Quetta,Sindh,sara.butt3690@student.university.pk,03184296539,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,130,423.09999999999997,3.25
3691,2021-BS-AI-3691,Muhammad Butt,Male,2003-10-10,76366-2736962-0,Quetta,KPK,muhammad.butt3691@student.university.pk,03128141430,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2021,114,402.6,3.53
3692,2021-BS-AI-3692,Maham Raza,Female,2001-07-27,66539-2313947-4,Quetta,Punjab,maham.raza3692@student.university.pk,03961698942,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2021,119,392.4,3.3
3693,2020-BS-AI-3693,Sara Hussain,Female,2005-06-09,25880-6592297-2,Multan,Sindh,sara.hussain3693@student.university.pk,03117859281,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2020,109,344.1,3.16
3694,2020-BS-AI-3694,Sara Mirza,Female,2007-01-16,42832-1633910-9,Faisalabad,Sindh,sara.mirza3694@student.university.pk,03122916816,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,120,390.0,3.25
3695,2021-BS-AI-3695,Maham Hussain,Female,2005-08-04,77667-2477099-0,Faisalabad,Sindh,maham.hussain3695@student.university.pk,03226569163,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2021,123,387.90000000000003,3.15
3696,2022-BS-AI-3696,Ali Sheikh,Male,1999-11-06,54205-7185403-6,Rawalpindi,Punjab,ali.sheikh3696@student.university.pk,03026450049,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,119,405.1,3.4
3697,2020-BS-AI-3697,Maryam Raza,Female,2000-06-25,50276-5723640-6,Rawalpindi,Balochistan,maryam.raza3697@student.university.pk,03851262689,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2020,111,362.5,3.27
3698,2020-BS-AI-3698,Usman Khan,Male,2006-05-30,77166-1228359-5,Multan,KPK,usman.khan3698@student.university.pk,03996322215,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2020,109,368.7,3.38
3699,2021-BS-AI-3699,Ayesha Butt,Female,1999-10-25,68407-9251645-2,Lahore,Balochistan,ayesha.butt3699@student.university.pk,03841062451,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,116,387.90000000000003,3.34
3700,2021-BS-AI-3700,Ahmed Mirza,Male,2000-01-28,70367-9538507-1,Multan,KPK,ahmed.mirza3700@student.university.pk,03116766019,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,120,396.7,3.31
3701,2021-BS-AI-3701,Maham Rana,Female,1999-01-09,42350-6325635-2,Peshawar,Islamabad Capital Territory,maham.rana3701@student.university.pk,03559398923,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,125,411.5,3.29
3702,2020-BS-AI-3702,Hassan Mirza,Male,2000-03-23,84255-9971467-0,Islamabad,Islamabad Capital Territory,hassan.mirza3702@student.university.pk,03428998621,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2020,122,412.6,3.38
3703,2020-BS-AI-3703,Ahmed Hussain,Male,2004-12-03,44432-3442920-0,Lahore,Balochistan,ahmed.hussain3703@student.university.pk,03261534044,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,135,447.8,3.32
3704,2020-BS-AI-3704,Maham Mirza,Female,2003-10-14,58873-4810694-0,Lahore,Punjab,maham.mirza3704@student.university.pk,03149058672,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2020,115,361.5,3.14
3705,2020-BS-AI-3705,Muhammad Hussain,Male,2001-02-23,18639-5725995-6,Lahore,Punjab,muhammad.hussain3705@student.university.pk,03012041187,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2020,114,378.9,3.32
3706,2021-BS-AI-3706,Laiba Raza,Female,1998-12-09,54016-3316819-2,Peshawar,Punjab,laiba.raza3706@student.university.pk,03796193785,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,122,379.9,3.11
3707,2022-BS-AI-3707,Hafsa Khan,Female,2005-05-29,91651-8936168-9,Islamabad,Balochistan,hafsa.khan3707@student.university.pk,03051040520,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2022,127,418.90000000000003,3.3
3708,2019-BS-AI-3708,Iqra Shaikh,Female,2002-07-09,68698-8289061-4,Faisalabad,KPK,iqra.shaikh3708@student.university.pk,03118541398,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2019,122,413.7,3.39
3709,2019-BS-AI-3709,Sadia Raza,Female,2005-11-09,15250-8430506-1,Multan,Balochistan,sadia.raza3709@student.university.pk,03339228094,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2019,127,425.5,3.35
3710,2019-BS-AI-3710,Zain Mirza,Male,2001-07-10,28878-9113207-0,Karachi,KPK,zain.mirza3710@student.university.pk,03227198225,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2019,126,419.4,3.33
3711,2020-BS-AI-3711,Hira Hussain,Female,2005-11-05,82339-2438025-4,Quetta,Islamabad Capital Territory,hira.hussain3711@student.university.pk,03341604198,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2020,122,400.4,3.28
3712,2021-BS-AI-3712,Salman Ahmed,Male,2002-07-23,98894-6157249-6,Lahore,Balochistan,salman.ahmed3712@student.university.pk,03693410225,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2021,126,417.4,3.31
3713,2019-BS-AI-3713,Fatima Mirza,Female,1999-04-14,25427-7208788-7,Lahore,Islamabad Capital Territory,fatima.mirza3713@student.university.pk,03887851734,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,109,393.5,3.61
3714,2022-BS-AI-3714,Hira Syed,Female,2004-07-15,11371-4049559-6,Karachi,Punjab,hira.syed3714@student.university.pk,03725761559,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2022,115,348.4,3.03
3715,2022-BS-AI-3715,Hira Qureshi,Female,2002-07-10,86121-4464447-7,Islamabad,KPK,hira.qureshi3715@student.university.pk,03578381555,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2022,123,406.3,3.3
3716,2021-BS-AI-3716,Saad Ilyas,Male,2005-04-03,94690-8709489-1,Multan,KPK,saad.ilyas3716@student.university.pk,03079680430,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2021,113,378.3,3.35
3717,2021-BS-AI-3717,Farhan Butt,Male,2005-02-02,76710-5286392-2,Peshawar,KPK,farhan.butt3717@student.university.pk,03018113030,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,130,416.5,3.2
3718,2021-BS-AI-3718,Laiba Syed,Female,2002-12-14,80612-7664583-7,Rawalpindi,Balochistan,laiba.syed3718@student.university.pk,03667413674,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2021,120,373.6,3.11
3719,2020-BS-AI-3719,Hassan Sheikh,Male,2002-07-26,48777-8472581-7,Lahore,Islamabad Capital Territory,hassan.sheikh3719@student.university.pk,03275737136,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2020,116,397.0,3.42
3720,2019-BS-AI-3720,Anum Ilyas,Female,2003-10-23,93963-9665194-8,Peshawar,KPK,anum.ilyas3720@student.university.pk,03272117656,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2019,127,423.1,3.33
3721,2021-BS-AI-3721,Danish Javed,Male,2003-07-23,55025-8351538-9,Quetta,KPK,danish.javed3721@student.university.pk,03138671971,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2021,124,425.2,3.43
3722,2021-BS-AI-3722,Ayesha Ilyas,Female,2004-09-28,54222-4531145-0,Karachi,Balochistan,ayesha.ilyas3722@student.university.pk,03796159135,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2021,122,406.3,3.33
3723,2021-BS-AI-3723,Ali Mirza,Male,2000-03-13,87037-3942887-1,Lahore,KPK,ali.mirza3723@student.university.pk,03130314182,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,110,356.3,3.24
3724,2020-BS-AI-3724,Hamza Yousaf,Male,2003-01-09,52797-2754990-7,Islamabad,KPK,hamza.yousaf3724@student.university.pk,03059221473,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2020,116,367.3,3.17
3725,2020-BS-AI-3725,Laiba Shaikh,Female,2002-11-01,67378-6164098-2,Quetta,Punjab,laiba.shaikh3725@student.university.pk,03651343636,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2020,120,404.3,3.37
3726,2021-BS-AI-3726,Hussain Khan,Male,2000-01-28,84820-7808486-0,Islamabad,Sindh,hussain.khan3726@student.university.pk,03419776984,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2021,110,373.40000000000003,3.39
3727,2022-BS-AI-3727,Iqra Yousaf,Female,2001-10-26,16173-7898744-7,Islamabad,Sindh,iqra.yousaf3727@student.university.pk,03147392210,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2022,115,370.2,3.22
3728,2021-BS-AI-3728,Kashif Raza,Male,2002-03-12,61081-4273698-2,Karachi,Sindh,kashif.raza3728@student.university.pk,03942027465,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2021,133,450.9,3.39
3729,2021-BS-AI-3729,Hamza Khan,Male,2002-09-27,80911-9721410-4,Quetta,Sindh,hamza.khan3729@student.university.pk,03686279500,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,123,409.8,3.33
3730,2019-BS-AI-3730,Madiha Hussain,Female,2000-06-09,14357-3862850-0,Faisalabad,KPK,madiha.hussain3730@student.university.pk,03945485433,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2019,118,387.8,3.29
3731,2020-BS-AI-3731,Hafsa Yousaf,Female,2006-05-17,22660-7083035-1,Karachi,KPK,hafsa.yousaf3731@student.university.pk,03065287289,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2020,126,419.3,3.33
3732,2019-BS-AI-3732,Maham Ahmed,Female,2004-10-03,54213-9774665-6,Faisalabad,Balochistan,maham.ahmed3732@student.university.pk,03934002532,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2019,117,388.5,3.32
3733,2019-BS-AI-3733,Maryam Sheikh,Female,2001-01-13,47591-4640461-1,Rawalpindi,KPK,maryam.sheikh3733@student.university.pk,03234091440,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2019,122,414.4,3.4
3734,2020-BS-AI-3734,Kashif Ilyas,Male,1999-11-21,62456-9164434-4,Islamabad,Punjab,kashif.ilyas3734@student.university.pk,03872650510,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2020,115,370.09999999999997,3.22
3735,2020-BS-AI-3735,Fahad Malik,Male,1998-12-03,75884-9655897-0,Multan,Balochistan,fahad.malik3735@student.university.pk,03799614433,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2020,111,376.0,3.39
3736,2020-BS-AI-3736,Hassan Sheikh,Male,2007-01-17,79419-4733287-5,Rawalpindi,Sindh,hassan.sheikh3736@student.university.pk,03533102124,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2020,124,419.5,3.38
3737,2022-BS-AI-3737,Hussain Qureshi,Male,2003-03-22,95588-5062673-2,Multan,KPK,hussain.qureshi3737@student.university.pk,03046206485,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,116,389.7,3.36
3738,2022-BS-AI-3738,Khadija Yousaf,Female,2004-02-27,23740-7644056-5,Peshawar,Balochistan,khadija.yousaf3738@student.university.pk,03047411841,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,115,386.6,3.36
3739,2020-BS-AI-3739,Laiba Hussain,Female,2003-03-29,25829-5996836-6,Rawalpindi,Punjab,laiba.hussain3739@student.university.pk,03986612190,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,126,421.6,3.35
3740,2021-BS-AI-3740,Fahad Malik,Male,2001-07-01,44542-5928375-1,Multan,Balochistan,fahad.malik3740@student.university.pk,03116772165,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,122,392.0,3.21
3741,2022-BS-AI-3741,Saad Qureshi,Male,2003-06-28,14309-6538982-0,Multan,Sindh,saad.qureshi3741@student.university.pk,03292939173,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2022,124,402.6,3.25
3742,2021-BS-AI-3742,Danish Javed,Male,2006-09-24,52663-7664300-0,Islamabad,Punjab,danish.javed3742@student.university.pk,03735077805,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2021,129,429.5,3.33
3743,2020-BS-AI-3743,Madiha Sheikh,Female,1998-12-15,34397-7782345-7,Karachi,Balochistan,madiha.sheikh3743@student.university.pk,03562736654,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2020,135,451.4,3.34
3744,2020-BS-AI-3744,Hassan Sheikh,Male,2007-02-18,99334-8618620-2,Multan,Islamabad Capital Territory,hassan.sheikh3744@student.university.pk,03525308020,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2020,121,425.5,3.52
3745,2021-BS-AI-3745,Fahad Chaudhry,Male,1999-07-26,19265-8433649-5,Islamabad,Punjab,fahad.chaudhry3745@student.university.pk,03929063230,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,119,398.5,3.35
3746,2021-BS-AI-3746,Aimen Sheikh,Female,2003-06-30,78262-9731903-3,Faisalabad,KPK,aimen.sheikh3746@student.university.pk,03731715954,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2021,120,404.90000000000003,3.37
3747,2020-BS-AI-3747,Anum Khan,Female,2003-08-09,71853-9577261-3,Rawalpindi,Punjab,anum.khan3747@student.university.pk,03416395620,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2020,120,407.40000000000003,3.4
3748,2019-BS-AI-3748,Sara Shaikh,Female,2007-05-06,81053-1371282-7,Islamabad,Balochistan,sara.shaikh3748@student.university.pk,03680121833,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2019,122,418.5,3.43
3749,2021-BS-AI-3749,Anum Rana,Female,2000-09-04,11772-4384186-6,Karachi,Sindh,anum.rana3749@student.university.pk,03035020294,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,114,377.0,3.31
3750,2020-BS-AI-3750,Saad Mirza,Male,2007-10-19,69323-2459544-4,Karachi,Islamabad Capital Territory,saad.mirza3750@student.university.pk,03285204135,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2020,119,414.0,3.48
3751,2020-BS-AI-3751,Hassan Qureshi,Male,2007-01-09,92688-3413914-6,Multan,KPK,hassan.qureshi3751@student.university.pk,03733695397,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,126,407.40000000000003,3.23
3752,2022-BS-AI-3752,Maham Butt,Female,1999-10-09,85249-9569129-3,Multan,Balochistan,maham.butt3752@student.university.pk,03291972671,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2022,116,403.8,3.48
3753,2019-BS-AI-3753,Zain Khan,Male,2005-08-13,92657-7986840-1,Multan,Punjab,zain.khan3753@student.university.pk,03821471908,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2019,116,378.0,3.26
3754,2022-BS-AI-3754,Ahmed Malik,Male,2000-12-12,29214-5507839-4,Karachi,Islamabad Capital Territory,ahmed.malik3754@student.university.pk,03341021015,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2022,119,392.7,3.3
3755,2020-BS-AI-3755,Hira Raza,Female,2003-06-06,27544-9126460-2,Quetta,Islamabad Capital Territory,hira.raza3755@student.university.pk,03428265117,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2020,121,402.9,3.33
3756,2019-BS-AI-3756,Hussain Ahmed,Male,2006-12-23,61426-4147352-2,Quetta,KPK,hussain.ahmed3756@student.university.pk,03329596590,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,107,330.8,3.09
3757,2022-BS-AI-3757,Khadija Shaikh,Female,1999-01-31,32739-5968956-9,Lahore,Balochistan,khadija.shaikh3757@student.university.pk,03519193409,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,123,415.8,3.38
3758,2020-BS-AI-3758,Sara Syed,Female,2000-03-27,94070-7813299-6,Faisalabad,Balochistan,sara.syed3758@student.university.pk,03055771765,Punjab University College of Information Technology,North Campus,BS Artificial Intelligence,BS-AI,2020,123,408.9,3.32
3759,2022-BS-AI-3759,Hafsa Sheikh,Female,2005-08-18,30321-4243178-9,Lahore,Islamabad Capital Territory,hafsa.sheikh3759@student.university.pk,03138480568,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2022,122,379.2,3.11
3760,2021-BS-AI-3760,Ali Butt,Male,2002-06-25,18303-7345439-7,Quetta,KPK,ali.butt3760@student.university.pk,03065135274,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,122,396.8,3.25
3761,2022-BS-AI-3761,Madiha Shaikh,Female,2004-12-14,18053-4083383-2,Lahore,Islamabad Capital Territory,madiha.shaikh3761@student.university.pk,03665359240,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2022,129,408.2,3.16
3762,2021-BS-AI-3762,Fahad Butt,Male,2001-06-08,35834-5226879-2,Quetta,Sindh,fahad.butt3762@student.university.pk,03441473589,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,118,392.1,3.32
3763,2021-BS-AI-3763,Sara Javed,Female,1999-09-29,45836-3481590-2,Faisalabad,Punjab,sara.javed3763@student.university.pk,03176766794,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2021,110,364.5,3.31
3764,2019-BS-AI-3764,Hassan Raza,Male,2005-08-16,97576-1474048-3,Peshawar,Punjab,hassan.raza3764@student.university.pk,03189234941,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,121,410.8,3.4
3765,2021-BS-AI-3765,Sadia Qureshi,Female,1999-03-02,80837-4966308-8,Multan,KPK,sadia.qureshi3765@student.university.pk,03114194973,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2021,117,399.2,3.41
